employee_id,company,department,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,Gender,education_level,ethnicity,diversity_flag,Position
E02348,TechCorp,Sales,30,22,6,49412.89606,24792.91,1,0,0.802151075,Female,Bachelor's Degree,Prefer not to say,No,Senior
E02349,HealthInc,Customer Support,45,38,7,98459.51082,14422.36782,3,0.676737056,0.61185935,Transgender,PhD,Black or African American,Yes,Executive
E02350,RetailHub,Finance,30,22,8,91682.55266,18266.73763,2,0.275849879,0.596668431,Male,Associate Degree,Other,No,Executive
E02351,RetailHub,Marketing,41,41,1,102225.2469,15464.25365,2,0.670756324,0,Male,Bachelor's Degree,Hispanic or Latino,Yes,Entry Level
E02352,RetailHub,Engineering,31,29,1,101620.1826,19463.159,3,0.445784722,0,Female,Master's Degree,White,No,Senior
E02353,FinServe,Finance,43,36,7,96776.8469,19198.7659,2,0.599099684,0.554469699,Transgender,Master's Degree,Other,No,Executive
E02354,EduSoft,Engineering,41,29,9,40000,13851.00842,3,0,1,Non Binary,Bachelor's Degree,White,Yes,Executive
E02355,EduSoft,Sales,39,34,5,86534.14586,17424.1329,3,0.793198745,0.159081389,Male,High School,Asian,Yes,Entry Level
E02356,TechCorp,HR,41,41,1,40000,19595.93364,2,0,0,Female,High School,Black or African American,No,Executive
E02357,FinServe,Finance,46,43,4,104431.0442,23073.85604,2,0.269770415,0.244203648,Non Binary,Master's Degree,Asian,Yes,Mid Level
E02358,RetailHub,Customer Support,33,26,7,40000,19220.39702,3,0,0.937739849,Male,High School,Hispanic or Latino,Yes,Senior
E02359,RetailHub,Finance,34,31,3,85299.53445,24792.91,1,0.333027149,0,Female,High School,Hispanic or Latino,Yes,Mid Level
E02360,HealthInc,Engineering,49,48,1,66505.20755,12444.26535,4,0,0,Male,Bachelor's Degree,Prefer not to say,Yes,Mid Level
E02361,HealthInc,Sales,39,37,3,66433.38276,24792.91,1,0,0.385977227,Non Binary,Bachelor's Degree,Other,Yes,Entry Level
E02362,RetailHub,Marketing,32,26,6,93407.95104,23503.46855,3,0.187467938,1,Non Binary,High School,Prefer not to say,No,Mid Level
E02363,RetailHub,Customer Support,38,33,6,79417.78759,16190.87931,3,0.272043138,0.092406925,Male,Bachelor's Degree,Hispanic or Latino,No,Mid Level
E02364,FinServe,Sales,40,32,8,77695.4896,17056.68291,1,0.412036573,0.202569793,Transgender,PhD,Hispanic or Latino,Yes,Entry Level
E02365,EduSoft,Finance,47,48,1,51780.32019,9000,5,0,0.213010029,Transgender,Master's Degree,Prefer not to say,Yes,Senior
E02366,HealthInc,Marketing,30,22,9,106317.5419,18116.63601,3,0.705502803,0.747419262,Non Binary,PhD,Asian,No,Senior
E02367,EduSoft,Sales,49,48,1,83438.26411,19426.06177,1,0.374639546,0.101341734,Non Binary,PhD,White,Yes,Senior
E02368,FinServe,HR,33,28,4,48264.83209,18745.9701,3,0,0.365430953,Female,High School,Black or African American,No,Mid Level
E02369,RetailHub,Customer Support,31,25,6,41663.63582,21101.90892,3,0.240244476,0.024932116,Non Binary,High School,Hispanic or Latino,Yes,Entry Level
E02370,EduSoft,Engineering,39,38,1,48962.25534,12666.308,5,0.103892488,0.350812462,Female,PhD,Prefer not to say,Yes,Mid Level
E02371,RetailHub,Sales,32,27,5,79146.81355,13142.62391,4,0.465190885,0.816945984,Female,PhD,Hispanic or Latino,Yes,Entry Level
E02372,RetailHub,Sales,40,42,1,76185.29029,24792.91,1,0,0.065990425,Male,Associate Degree,Asian,Yes,Executive
E02373,TechCorp,HR,32,28,4,124387.3947,20620.73109,2,0.744738506,0.313216494,Male,Associate Degree,Black or African American,No,Mid Level
E02374,EduSoft,Finance,42,41,1,153000,16251.44039,2,1,0,Male,Master's Degree,Asian,Yes,Senior
E02375,EduSoft,Customer Support,39,38,1,79119.86296,20415.96874,3,0.664133735,0.069618015,Male,PhD,White,No,Mid Level
E02376,RetailHub,Customer Support,30,22,6,101028.2125,24792.91,3,0.793134665,0.366715083,Female,Bachelor's Degree,Asian,No,Mid Level
E02377,FinServe,Engineering,49,48,1,87460.92099,20857.81651,3,0,0,Female,Associate Degree,Black or African American,No,Mid Level
E02378,TechCorp,Sales,46,41,5,76415.61494,17618.53219,3,0,1,Female,High School,Black or African American,Yes,Executive
E02379,RetailHub,Marketing,49,42,6,50840.32237,18119.35679,2,0,0.899778173,Male,PhD,Hispanic or Latino,Yes,Mid Level
E02380,HealthInc,Sales,47,48,1,79001.52617,16396.41948,3,0,0.215016394,Male,Bachelor's Degree,White,No,Mid Level
E02381,HealthInc,Engineering,46,46,1,86711.79841,9000,5,0.899976293,0,Transgender,Bachelor's Degree,Other,Yes,Executive
E02382,TechCorp,Sales,30,23,6,99762.00271,22195.43109,2,0.680886961,0.092419309,Non Binary,Bachelor's Degree,Hispanic or Latino,No,Entry Level
E02383,FinServe,HR,40,33,7,104489.0134,15833.71471,2,0.466958395,0.214430149,Transgender,High School,Prefer not to say,No,Mid Level
E02384,RetailHub,Sales,35,29,6,76548.12277,15897.19187,2,0.186578249,0.159241284,Male,Associate Degree,Asian,No,Executive
E02385,EduSoft,Sales,42,40,2,130258.2754,15270.16539,4,0.722381821,0.124675196,Male,Bachelor's Degree,Asian,Yes,Entry Level
E02386,TechCorp,Marketing,35,30,5,40000,15780.0406,3,0,0.906247398,Female,Associate Degree,Black or African American,No,Entry Level
E02387,FinServe,HR,30,22,9,82233.60071,16720.86999,4,0.992825301,0.662440314,Female,Master's Degree,Prefer not to say,No,Executive
E02388,EduSoft,HR,49,45,4,121760.1756,11590.01214,4,0.576798826,0.320716145,Non Binary,High School,Black or African American,No,Senior
E02389,HealthInc,Sales,32,25,7,126920.9752,24792.91,2,0.932830021,0.296619938,Transgender,Associate Degree,Prefer not to say,Yes,Senior
E02390,HealthInc,Customer Support,31,26,5,133285.3698,24792.91,1,0.867835576,0.016649738,Female,Associate Degree,Black or African American,No,Mid Level
E02391,EduSoft,Marketing,39,34,5,96022.132,9000,5,0.590627744,0.404095085,Non Binary,Bachelor's Degree,Other,No,Senior
E02392,TechCorp,Sales,44,36,8,46845.19964,24776.73,1,0,1,Transgender,Bachelor's Degree,Other,No,Entry Level
E02393,HealthInc,Sales,35,35,1,121011.3096,18552.52203,2,1,0,Male,High School,Hispanic or Latino,No,Executive
E02394,RetailHub,Engineering,33,30,3,125448.5339,21717.61278,1,0.797414195,0,Non Binary,Associate Degree,Other,No,Executive
E02395,EduSoft,Engineering,36,30,6,106109.7307,12657.04104,5,0.678260209,0.607589312,Female,PhD,Prefer not to say,Yes,Executive
E02396,EduSoft,Customer Support,49,47,4,137447.9529,10270.99898,4,0.900748967,0.135677495,Non Binary,Bachelor's Degree,Black or African American,No,Entry Level
E02397,HealthInc,Marketing,30,28,1,130669.6668,24792.91,1,0.236859403,0.037507595,Non Binary,Bachelor's Degree,Prefer not to say,No,Entry Level
E02398,TechCorp,Finance,32,26,5,65696.62887,17732.76123,3,0,0.860297114,Female,Master's Degree,Hispanic or Latino,Yes,Entry Level
E02399,RetailHub,Engineering,34,30,4,88063.3239,16653.07546,3,0.808596456,0,Transgender,High School,Hispanic or Latino,No,Executive
E02400,TechCorp,Finance,32,27,5,103172.7215,17091.93992,4,0.727496741,0.33378504,Non Binary,Associate Degree,White,No,Senior
E02401,FinServe,HR,37,33,4,68724.16483,16537.33461,3,0.083393323,0.276177146,Transgender,Associate Degree,Other,Yes,Executive
E02402,FinServe,Engineering,40,41,1,105650.4327,22067.91707,2,0,0,Non Binary,Associate Degree,Asian,Yes,Senior
E02403,HealthInc,Engineering,44,42,2,121928.7587,9000,4,0.814899871,0.012404793,Non Binary,Bachelor's Degree,Asian,No,Mid Level
E02404,HealthInc,Marketing,49,48,2,93802.40642,20979.16996,2,0,0.365118812,Male,High School,White,No,Executive
E02405,HealthInc,Customer Support,41,35,6,139972.2037,13001.57288,4,1,0,Female,Associate Degree,Black or African American,No,Senior
E02406,FinServe,Finance,30,23,2,81143.68446,24792.91,2,0.316619852,0,Female,PhD,White,Yes,Senior
E02407,TechCorp,Engineering,35,27,7,40000,24792.91,1,0,1,Female,Master's Degree,Black or African American,Yes,Entry Level
E02408,TechCorp,Engineering,32,23,9,123780.6962,20848.98859,1,0.775093653,1,Male,Master's Degree,Other,No,Mid Level
E02409,HealthInc,Marketing,49,48,2,107892.4829,12978.57587,3,0.608236693,0,Transgender,Associate Degree,Other,No,Senior
E02410,RetailHub,Marketing,41,38,4,138631.4477,17273.61937,2,1,0.083159427,Non Binary,Bachelor's Degree,Hispanic or Latino,Yes,Entry Level
E02411,TechCorp,Customer Support,46,43,3,40000,16636.62403,3,0,0.563054381,Male,Master's Degree,Hispanic or Latino,No,Senior
E02412,FinServe,Finance,30,23,6,57341.57943,16342.07218,3,0,0.844346923,Female,Master's Degree,Hispanic or Latino,No,Senior
E02413,EduSoft,HR,49,48,1,94615.43381,14016.52319,3,0.317056359,0,Transgender,Master's Degree,Hispanic or Latino,Yes,Senior
E02414,EduSoft,Customer Support,49,48,1,40000,16134.67342,3,0,0.521028306,Female,Master's Degree,Asian,Yes,Mid Level
E02415,EduSoft,HR,48,48,1,60825.32677,20100.83322,4,0.119751718,0.288387945,Non Binary,Associate Degree,Hispanic or Latino,Yes,Senior
E02416,RetailHub,Sales,37,27,9,50179.99415,16082.12632,2,0,1,Transgender,High School,Hispanic or Latino,No,Senior
E02417,HealthInc,Engineering,47,45,3,75893.3523,10359.54791,4,0.223956139,0.492807096,Female,High School,Hispanic or Latino,Yes,Mid Level
E02418,FinServe,Finance,33,24,9,40000,18211.43533,3,0.301729221,0.933163951,Non Binary,Bachelor's Degree,Black or African American,No,Executive
E02419,RetailHub,Customer Support,47,45,2,68548.83568,16261.04355,3,0.400400587,0,Non Binary,PhD,Prefer not to say,No,Senior
E02420,FinServe,Engineering,31,23,9,40000,9712.310038,4,0.56152429,0.921933283,Male,High School,Hispanic or Latino,No,Mid Level
E02421,FinServe,Finance,45,40,5,129967.5264,13976.90136,3,0.840217287,0.260771612,Non Binary,PhD,White,Yes,Mid Level
E02422,HealthInc,Finance,33,26,7,43852.08465,18906.12547,3,0,0.528650432,Female,High School,Hispanic or Latino,No,Mid Level
E02423,EduSoft,Finance,37,25,9,51137.16331,9000,4,1,0.02057746,Male,High School,Hispanic or Latino,No,Senior
E02424,HealthInc,Engineering,35,31,4,99520.15995,19750.23049,2,0.767680603,0,Transgender,Bachelor's Degree,Asian,No,Executive
E02425,RetailHub,Customer Support,39,33,6,40000,19658.59634,2,0,0.934646407,Female,Master's Degree,Prefer not to say,No,Senior
E02426,RetailHub,Marketing,40,36,4,112443.8348,18140.09187,4,1,0,Transgender,Bachelor's Degree,Hispanic or Latino,No,Senior
E02427,RetailHub,Engineering,38,37,2,76961.8808,24610.46977,1,0,0.516430204,Female,High School,Prefer not to say,No,Entry Level
E02428,HealthInc,Finance,44,38,7,90737.24943,24446.32993,1,0.309614468,0.826931125,Transgender,Master's Degree,Black or African American,Yes,Senior
E02429,FinServe,Customer Support,42,38,5,105813.1282,23593.36273,1,0.392909215,0.501956309,Non Binary,Master's Degree,Other,No,Executive
E02430,FinServe,Sales,46,45,1,153000,10170.72323,3,1,0,Male,Master's Degree,Prefer not to say,No,Entry Level
E02431,TechCorp,HR,44,38,6,110155.816,13848.45789,3,0.164143226,0.695915637,Non Binary,PhD,Prefer not to say,No,Entry Level
E02432,RetailHub,Finance,30,25,6,90695.33558,14150.85221,3,0.463293943,0,Non Binary,High School,Hispanic or Latino,Yes,Executive
E02433,FinServe,Sales,41,40,2,84366.57151,18790.77843,3,0.053862614,0.063648368,Female,Associate Degree,Hispanic or Latino,Yes,Entry Level
E02434,TechCorp,Marketing,30,29,1,99636.83819,18418.94392,3,0.286936253,0,Transgender,Bachelor's Degree,Hispanic or Latino,No,Senior
E02435,FinServe,Finance,36,33,3,107072.5542,15752.05732,4,0.636444556,0.186129368,Transgender,PhD,Asian,Yes,Entry Level
E02436,RetailHub,Sales,44,41,3,86290.15505,13259.52809,3,0.286139649,0,Transgender,Bachelor's Degree,Other,No,Executive
E02437,EduSoft,Finance,30,22,9,42526.87436,13931.07038,4,0.478450808,1,Transgender,Associate Degree,Asian,No,Senior
E02438,RetailHub,Engineering,38,35,3,90805.20504,11620.42451,4,0.268206853,0.343049422,Transgender,Master's Degree,Asian,No,Entry Level
E02439,HealthInc,Customer Support,30,28,1,46622.52119,24792.91,3,0.138656003,0.562759947,Transgender,Associate Degree,Asian,Yes,Executive
E02440,FinServe,Sales,49,46,6,131779.4993,15151.57769,2,0.920068159,0.187469,Transgender,Bachelor's Degree,Black or African American,Yes,Entry Level
E02441,FinServe,Customer Support,38,31,7,112977.4194,20723.19841,2,0.659445457,0.192115251,Transgender,Associate Degree,Other,No,Senior
E02442,HealthInc,Engineering,34,26,8,95873.94718,11215.19708,4,0.925966334,0.35093794,Transgender,High School,Black or African American,No,Executive
E02443,HealthInc,Engineering,33,28,5,40000,24792.91,2,0,1,Non Binary,Associate Degree,Black or African American,No,Mid Level
E02444,EduSoft,Customer Support,41,40,2,88483.35856,20841.34399,3,0.108727228,1,Female,High School,Other,No,Entry Level
E02445,FinServe,Sales,32,33,1,57658.11755,18573.95647,3,0,0.379825116,Female,Associate Degree,Black or African American,No,Executive
E02446,FinServe,Customer Support,30,24,5,65398.08936,21910.52433,2,0.066044201,0.249788905,Male,High School,Other,Yes,Senior
E02447,EduSoft,Customer Support,47,48,1,89088.4223,16810.13911,3,0,0.317757189,Transgender,High School,Prefer not to say,No,Entry Level
E02448,TechCorp,HR,33,25,8,113902.7364,20867.22596,1,0.588828237,0.411827884,Non Binary,Associate Degree,Prefer not to say,Yes,Senior
E02449,EduSoft,Sales,31,25,6,72064.86517,24792.91,2,0.162386451,0.319817583,Female,PhD,Hispanic or Latino,Yes,Mid Level
E02450,RetailHub,HR,49,48,1,83529.16842,15989.14577,2,0,0,Female,Master's Degree,Asian,No,Mid Level
E02451,FinServe,Finance,36,26,9,73156.98975,22287.30606,1,0,1,Transgender,Master's Degree,Prefer not to say,No,Mid Level
E02452,HealthInc,Customer Support,30,22,7,66337.57325,24792.91,1,0.731823977,0.257971015,Male,Master's Degree,Prefer not to say,No,Entry Level
E02453,RetailHub,Finance,44,42,3,59119.55716,17333.3476,2,0,0.246454444,Non Binary,High School,Black or African American,No,Senior
E02454,FinServe,Sales,36,34,2,111124.8532,9000,5,1,0,Female,Master's Degree,Other,Yes,Mid Level
E02455,EduSoft,Customer Support,31,26,5,104731.4946,17847.47311,4,0.551106546,0.154026152,Non Binary,High School,White,No,Senior
E02456,RetailHub,Finance,40,34,6,117725.4074,18499.9318,2,0.416501613,0.803965973,Transgender,PhD,Black or African American,No,Executive
E02457,FinServe,Marketing,30,23,4,105005.6331,21300.85707,3,0.600458051,0.014200648,Male,Associate Degree,Black or African American,Yes,Senior
E02458,TechCorp,Engineering,47,48,1,78557.35574,17751.78404,3,0.394562633,0,Transgender,Associate Degree,Other,No,Senior
E02459,TechCorp,Customer Support,48,42,6,64145.70511,18314.38225,2,0.179189837,0.936100508,Male,High School,White,No,Senior
E02460,HealthInc,Engineering,36,33,4,148275.6555,10650.75239,4,1,0,Non Binary,High School,White,No,Entry Level
E02461,FinServe,HR,49,48,1,114724.0309,17434.03478,2,0.327202182,0.317686251,Male,PhD,Hispanic or Latino,No,Senior
E02462,TechCorp,Finance,31,22,9,66607.2422,22161.59341,1,0.043503837,0.538729051,Transgender,Master's Degree,Black or African American,No,Mid Level
E02463,EduSoft,HR,46,43,3,82931.01922,19785.76413,2,0.415096449,0.484659978,Male,PhD,Asian,No,Mid Level
E02464,FinServe,Customer Support,44,43,1,117520.7539,16923.97371,3,0.457208929,0.58325809,Male,Associate Degree,Prefer not to say,No,Senior
E02465,EduSoft,Engineering,34,22,9,94678.29627,11080.94056,3,0.919354981,0.849972373,Female,Associate Degree,Black or African American,No,Senior
E02466,EduSoft,Engineering,41,37,4,76363.5498,16608.53571,4,0.530466045,0.362883195,Female,Master's Degree,Asian,No,Senior
E02467,TechCorp,Finance,36,31,5,105697.122,17690.11169,2,0.614108323,0,Female,Associate Degree,Asian,No,Mid Level
E02468,FinServe,Customer Support,41,38,3,44151.78498,9000,4,0,0.179860346,Male,High School,Other,Yes,Senior
E02469,RetailHub,Marketing,49,42,8,61205.59531,16757.47509,2,0,0.933843704,Female,Associate Degree,Black or African American,No,Mid Level
E02470,TechCorp,Marketing,32,27,5,126647.0856,22355.03527,2,0.947610888,0.431182856,Transgender,Bachelor's Degree,Other,No,Mid Level
E02471,TechCorp,Finance,35,32,4,140398.1177,10841.4366,5,0.938423959,0.243094671,Female,Master's Degree,Hispanic or Latino,Yes,Executive
E02472,FinServe,Customer Support,42,38,3,111302.4382,21243.24945,2,0.579632154,0,Female,Master's Degree,Asian,No,Mid Level
E02473,FinServe,Finance,37,28,8,89549.93808,20974.4716,1,0.039329615,0.915501165,Female,Master's Degree,White,Yes,Senior
E02474,EduSoft,Customer Support,38,31,7,86614.60616,24164.92185,2,0.49694653,0.491334931,Transgender,Bachelor's Degree,Asian,Yes,Executive
E02475,FinServe,HR,38,33,5,144725.0775,11484.54434,4,1,0,Male,PhD,Hispanic or Latino,No,Entry Level
E02476,EduSoft,Finance,46,40,7,72203.28851,18450.8534,1,0,0.672945958,Transgender,High School,Asian,No,Entry Level
E02477,TechCorp,Customer Support,30,25,2,108147.4038,21890.13484,3,0.557198463,0.150656963,Female,Master's Degree,Other,No,Executive
E02478,HealthInc,Marketing,42,43,1,126852.8739,20355.15441,3,0.780295919,0,Transgender,Associate Degree,Black or African American,Yes,Executive
E02479,RetailHub,Customer Support,36,32,3,101620.6473,12884.98066,3,0.490760815,0,Non Binary,High School,White,No,Mid Level
E02480,TechCorp,Customer Support,30,22,4,66728.45734,18781.94033,4,0.374111748,0.546961165,Non Binary,Associate Degree,Other,Yes,Executive
E02481,FinServe,Finance,30,22,9,70045.33616,18539.68994,1,0,0.858618161,Male,High School,Prefer not to say,No,Senior
E02482,RetailHub,HR,32,23,9,130019.5031,14560.83296,3,0.915821891,0.169625381,Non Binary,High School,Black or African American,No,Entry Level
E02483,HealthInc,HR,42,40,2,141754.2591,24614.55776,1,0.428200909,0,Female,Associate Degree,White,No,Mid Level
E02484,HealthInc,HR,44,38,5,82160.21084,15379.35743,4,0.4623449,0.600865592,Transgender,Associate Degree,Hispanic or Latino,Yes,Mid Level
E02485,EduSoft,HR,45,47,1,74460.27701,13494.73094,3,0.141902277,0,Female,High School,Asian,No,Entry Level
E02486,RetailHub,Sales,34,29,5,75942.59704,18526.53501,3,0.190398884,0.837797942,Transgender,Master's Degree,White,No,Mid Level
E02487,EduSoft,Finance,37,29,8,85764.31112,17829.00462,3,0.332841515,0.747946586,Non Binary,Associate Degree,Prefer not to say,Yes,Executive
E02488,TechCorp,Engineering,47,48,1,92619.05227,20069.18322,2,0.404138803,0,Male,Bachelor's Degree,Hispanic or Latino,Yes,Mid Level
E02489,RetailHub,Finance,39,42,1,68517.86997,15612.78063,3,0,0.124871773,Non Binary,Bachelor's Degree,Black or African American,No,Entry Level
E02490,TechCorp,Sales,43,38,5,57346.10939,15052.20852,4,0.239674543,0.146932861,Female,High School,White,No,Entry Level
E02491,EduSoft,HR,38,33,4,100338.6915,13820.27367,3,0.384187655,0.174001994,Non Binary,PhD,Hispanic or Latino,No,Mid Level
E02492,RetailHub,Sales,41,33,8,66507.7395,24792.91,1,0,1,Female,High School,Black or African American,Yes,Mid Level
E02493,EduSoft,Marketing,30,22,9,107861.4025,14956.36497,4,1,0,Male,High School,Other,No,Mid Level
E02494,RetailHub,Marketing,34,32,3,43127.27689,14589.90691,5,0.146262018,0.166259088,Non Binary,Master's Degree,Asian,No,Entry Level
E02495,EduSoft,Finance,43,39,3,59014.4257,24792.91,1,0,0.792373034,Male,Master's Degree,Hispanic or Latino,No,Entry Level
E02496,HealthInc,Finance,49,48,1,95704.60723,24017.18696,1,0.415757906,0,Transgender,PhD,Other,No,Executive
